sources,id,description,date,location,latitude,longitude,graphic,associations,time
['src5767'],CIV1052,Heavy damage to a school.,06/03/2022,"Yakovlivka, district de Bakhmut",48.709572,38.148842,FALSE,"['asc3', 'asc11']",00:00
['srcHidden'],CIV1050,What appears to be a residential building on fire.,06/03/2022,,48.947904,38.525542,FALSE,"['asc1', 'asc11']",00:00
['src5768'],CIV1054,Destruction of industrial area near Eastern Kyiv.,06/06/2022,,50.448688,30.680924,FALSE,"['asc4', 'asc11']",00:00
['src5769'],CIV1042,Damage to a commercial mall in Severodonetsk,06/02/2022,,48.946958,38.532039,FALSE,"['asc7', 'asc11']",00:00
['src5770'],CIV1028,Remains of an RBK-500 air-dropped cluster munition. ,04/26/2022,Mariupol (Azovstal),47.100241,37.576195,TRUE,"['asc4', 'asc24']",00:00
['src5771'],CIV1034,Solyana Symfoniya Sanitorium destroyed by strike. ,05/19/2022,,48.696694,38.068783,FALSE,"['asc5', 'asc11']",00:00
"['src5772', 'src5773', 'src5774', 'src5774']",CIV1035,Reportedly a nitric acid tank in Severodonetsk was struck by artillery,05/31/2022,,48.94747,38.45867,FALSE,"['asc16', 'asc11']",00:00
['src5775'],CIV1032,Damage to shops and residential buildings,05/01/2022,,48.965373,37.822162,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV1041,"Damage to school in Saltivka, Kharkiv.",06/02/2022,,50.020619,36.328601,FALSE,"['asc3', 'asc11']",00:00
['src5776'],CIV1036,"Two monastery buildings were damaged during shelling, reportedly killing three people. ",05/30/2022,,49.029711,37.57008,FALSE,"['asc13', 'asc11']",00:00
['src5777'],CIV1040,Fire station damaged by explosion.,06/01/2022,,48.245972,37.622708,FALSE,"['asc9', 'asc11']",00:00
"['src5778', 'src5779']",CIV1029,Kindergarten heavily damaged by strike.,04/26/2022,,46.755046,32.412858,FALSE,"['asc3', 'asc11']",00:00
['src5780'],CIV1033,Damages on the Intersport and Epicenter in Kharkiv.,05/05/2022,,50.068649,36.199664,FALSE,"['asc7', 'asc11']",00:00
"['src5781', 'src5782', 'src5783']",CIV1027,"Widespread damage, including submunition craters and embedded cargo warhead in residential area.  ",04/25/2022,,46.8665,32.014749,FALSE,"['asc1', 'asc24']",00:00
"['src5784', 'src5785']",CIV1005,Shopping center damaged.,04/25/2022,,47.823079,35.168138,FALSE,"['asc7', 'asc11']",00:00
"['src5786', 'src5787']",CIV1019,Damage to what was reportedly a school.,05/26/2022,Kharkiv,49.956689,35.914419,FALSE,"['asc3', 'asc11']",00:00
['src5788'],CIV1006,Heavy damage to residential buildings. ,04/24/2022,,50.039882,36.351055,FALSE,"['asc1', 'asc11']",00:00
['src5789'],CIV1009,Drone footage of what appear to be artillery strikes on both residential and industrial areas near Lyman.,05/24/2022,,49.016564,37.798727,FALSE,['asc11'],00:00
"['src5790', 'src5791', 'src5792']",CIV1023,"Widespread damage, including small craters consistent with cluster submunitions.",04/22/2022,,48.837607,37.571465,FALSE,"['asc1', 'asc24']",00:00
['src5793'],CIV1014,"Video showing destroyed buildings in Dolyna, near the front lines in Donetsk oblast.",03/25/2022,,48.993881,37.430907,FALSE,"['asc1', 'asc11']",00:00
['src5794'],CIV1018,Damage to residential area. ,05/26/2022,,50.106994,36.1255,FALSE,"['asc1', 'asc11']",00:00
"['src5795', 'src5796']",CIV1017,Damage to what appears to be an industrial area.,05/26/2022,,47.594163,35.357372,FALSE,"['asc4', 'asc11']",00:00
['src5797'],CIV1016,destroyed residential building.,05/26/2022,Donbass region,49.02194,37.496465,FALSE,"['asc1', 'asc11']",00:00
['src5798'],CIV0987,Several buildings destroyed by explosions. ,05/24/2022,,47.104413,37.640769,FALSE,['asc11'],00:00
['src5799'],CIV0993,Authorities recover an unexploded submunition that landed in a commercial area. ,04/19/2022,Mykolaiv,46.957202,32.069565,FALSE,['asc24'],00:00
"['src5800', 'src5801']",CIV0977,Bridge between Severodonetsk and Lisichansk destroyed,05/21/2022,,48.924922,38.437364,FALSE,['asc11'],00:00
"['src3385', 'src5802', 'src5803', 'src5804', 'src3387', 'src3386', 'src5805', 'src5806', 'src5807']",CIV0969,Damage to residential buildings. One photo shows a large crater visible. ,05/20/2022,Donetsk,48.586017,37.995574,FALSE,"['asc1', 'asc11']",00:00
"['src5808', 'src5809']",CIV0970,Photos and videos obtained by the NYT depicts detainees who were later killed. ,03/05/2022,Bucha,50.533506,30.2102,FALSE,['asc28'],00:00
['src5810'],CIV0971,"Video showing a cultural center hit by missile, extensive damage. According to reports, at least 7 people were injured, including a child. ",05/20/2022,,48.879195,36.298242,FALSE,"['asc10', 'asc18']",00:00
"['src5811', 'src5812']",CIV0980,Extremely clear use of incendiary munition use against Ukrainian positions in Avozstal Plant. ,05/15/2022,,47.089152,37.587405,FALSE,"['asc4', 'asc22']",00:00
['src5813'],CIV0975,Damage to the football stadium where the Ukrainian national team reportedly trained.,05/21/2022,,50.098435,36.266734,FALSE,"['asc10', 'asc11']",00:00
['src5814'],CIV0973,Derhachi house of culture destroyed by strike. ,05/13/2022,,50.112786,36.106983,FALSE,"['asc10', 'asc11']",00:00
['src5815'],CIV0974,Severodonetsk Multidisciplinary Hospital suffered damage due to strike. ,05/15/2022,,48.95915,38.489939,FALSE,"['asc5', 'asc11']",00:00
['src5816'],CIV0981,Damage to residential and commercial buildings.,05/21/2022,,50.043956,36.353952,FALSE,"['asc1', 'asc11']",00:00
['src5817'],CIV0978,Pension Fund destroyed by strike. ,05/18/2022,,48.979864,37.8158,FALSE,"['asc7', 'asc11']",00:00
['src5818'],CIV0979,Heavy damage to residential area. ,05/22/2022,,48.634966,38.389018,FALSE,"['asc1', 'asc11']",00:00
"['src5819', 'src5820', 'src5821']",CIV0950,Report of the discovery of mass grave with civilian victims. ,05/17/2022,Makarov,50.482843,29.815814,TRUE,['asc11'],00:00
['srcHidden'],CIV0966,Damage to residential buildings. ,05/20/2022,,50.042677,36.360979,FALSE,"['asc1', 'asc11']",00:00
['src5822'],CIV0965,Large crater immediately next to religious site which has sustained some damage. ,05/12/2022,,48.942163,37.456054,FALSE,"['asc13', 'asc11']",00:00
['src5823'],CIV0963,Large crater visible next to damaged supermarket. ,05/17/2022,,48.702433,38.064947,FALSE,"['asc5', 'asc11']",00:00
"['src5824', 'src5825']",CIV0953,"Reports that two convoys of civilian cars were shot at resulting in multiple fatalities, including a 13 year old girl. ",05/04/2022,Kharkiv (Staryi Saltiv),50.098654,36.774683,FALSE,['asc28'],00:00
['src5826'],CIV0967,Damage to residential and commercial buildings.,05/20/2022,,48.134393,37.745362,FALSE,"['asc7', 'asc11']",00:00
['src5827'],CIV0962,Damage to residential buildings. ,05/17/2022,,48.964828,37.812322,FALSE,"['asc1', 'asc11']",00:00
['src5828'],CIV0952,Reports of casualties after a strike on what appears to be a market area. ,05/10/2022,,47.950315,37.69169,FALSE,"['asc7', 'asc11']",00:00
['src5829'],CIV0948,Furniture store damaged by explosion.,05/16/2022,,46.96397,32.028035,FALSE,"['asc7', 'asc11']",00:00
"['src5830', 'src5831', 'src5832', 'src5833']",CIV0961,"Shelling of a residential area, reportedly resulting in 2 dead and 10 injured. ",05/17/2022,Pytomnyk,50.182211,36.263041,FALSE,"['asc1', 'asc11']",00:00
"['src5834', 'src5835']",CIV0949,Residential buildings damaged and destroyed by explosions. ,05/16/2022,,50.112834,36.106887,FALSE,"['asc10', 'asc11']",00:00
"['src5836', 'src5837']",CIV0955,"[Graphic: people shot] Two men shot by soldiers wearing Russian uniforms, in Mriia, Kyiv Oblast. ",05/12/2022,,50.437964,30.114383,TRUE,"['asc7', 'asc28']",00:00
['src5838'],CIV0959,Damage to a residential area.,05/17/2022,Merefa (Kharkiv region),49.829864,36.044203,FALSE,"['asc1', 'asc11']",00:00
['src5839'],CIV0951,Heavy damage to a large building on the coast in Odessa's Kyiv region. ,05/08/2022,,46.379637,30.749211,FALSE,['asc11'],00:00
['src5840'],CIV0956,Damage to a reported primary school and residential area.,05/17/2022,,50.038667,36.350386,FALSE,"['asc1', 'asc11']",00:00
['src5841'],CIV0964,School destroyed by fire.,05/18/2022,,48.149649,37.741479,FALSE,"['asc3', 'asc11']",00:00
"['src5842', 'src5843']",CIV0939,Damage to agricultural facilities.,05/13/2022,,49.929828,36.483193,FALSE,"['asc3', 'asc11']",00:00
"['src5844', 'src5845']",CIV0940,Bridge near Staryi Saltiv destroyed,05/13/2022,,50.077115,36.811631,FALSE,"['asc7', 'asc11']",00:00
"['src5846', 'src5847', 'src5848', 'src5849', 'src5850', 'src5851']",CIV0942,"Cluster munition strike kills one civilian, injures others. ",05/11/2022,,50.534443,36.16399,FALSE,"['asc1', 'asc24']",00:00
"['src5852', 'src5853', 'src5854', 'src5855']",CIV0946,"Hotels, residential buildings destroyed in reported missile strikes.",05/16/2022,,46.102181,30.495412,FALSE,"['asc7', 'asc11']",00:00
['src5856'],CIV0938,Damage to commercial and residential buildings ,05/13/2022,,47.119206,37.685371,FALSE,"['asc7', 'asc11']",00:00
['srcHidden'],CIV0936,Supermarket on fire following shelling,05/14/2022,,47.941574,37.599403,FALSE,"['asc7', 'asc11']",00:00
['src5857'],CIV0932,Destruction to residential and commercial buildings,05/14/2022,,49.101736,37.715697,FALSE,"['asc1', 'asc11']",00:00
['src5858'],CIV0937,School building destroyed by explosion.,05/14/2022,,52.016258,33.253095,FALSE,"['asc3', 'asc11']",00:00
"['src5859', 'src5860']",CIV0943,"Church, homes damaged by explosions. ",05/17/2022,,50.306934,34.884314,FALSE,"['asc1', 'asc11']",00:00
['src5861'],CIV0933,Damaged bridge ,05/13/2022,,49.343161,37.548183,FALSE,"['asc7', 'asc11']",00:00
['src5862'],CIV0931,Residential building damaged by explosion.,05/14/2022,,48.962692,37.823458,FALSE,"['asc1', 'asc11']",00:00
['src5863'],CIV0934,Destruction to a dam ,05/14/2022,,48.486907,38.285118,FALSE,"['asc7', 'asc11']",00:00
['src5864'],CIV0941,Residential buildings destroyed by explosion,05/12/2022,,48.962936,37.824203,FALSE,"['asc1', 'asc11']",00:00
"['src5865', 'src5866']",CIV0935,Destruction to commercial and residential buildings ,05/11/2022,,50.045396,36.353273,FALSE,"['asc7', 'asc11']",00:00
"['src5867', 'src5868']",CIV0915,Destruction of a reported school in Luhansk.,05/07/2022,,48.927561,38.246117,FALSE,['asc3'],00:00
['src5869'],CIV0930,Residential buildings destroyed by explosions. ,05/15/2022,,48.99047,38.398543,FALSE,"['asc1', 'asc11']",00:00
['src5870'],CIV0917,Damage to church in Donetsk.,05/10/2022,,48.941604,37.45648,FALSE,"['asc13', 'asc11']",00:00
['src5871'],CIV0923,Cultural centre damaged as a result of what is reported to be a Uragan rocket strike.,05/12/2022,"Derhachi, Kharkiv",50.112799,36.106933,FALSE,"['asc10', 'asc19']",00:00
['srcHidden'],CIV0916,Destruction of a church.,05/09/2022,,48.992468,37.444185,FALSE,"['asc13', 'asc11']",00:00
['src5872'],CIV0912,City council building destroyed by explosion. ,03/30/2022,,50.112004,36.108035,FALSE,[],00:00
['src5873'],CIV0910,Barabashova Market destroyed by explosions. ,03/28/2022,,50.002168,36.301739,FALSE,"['asc7', 'asc11']",00:00
['src5874'],CIV0908,"Menorah statue damaged, allegedly by artillery. ",03/26/2022,,49.932959,36.439842,FALSE,"['asc13', 'asc11']",00:00
['src5875'],CIV0902,Explosion in residential area damages buildings.,03/18/2022,,50.528772,30.365555,FALSE,"['asc1', 'asc11']",00:00
['src5876'],CIV0903,Residential buildings damaged by explosion.,03/14/2022,,49.984931,36.351939,FALSE,"['asc1', 'asc11']",00:00
['src5877'],CIV0900,Wine store damaged in explosion.,05/10/2022,,46.563279,30.829922,FALSE,"['asc7', 'asc11']",00:00
"['src5878', 'src5879', 'src5880']",CIV0899,School and community centre destroyed by explosion.,03/17/2022,,49.817642,36.055466,FALSE,"['asc3', 'asc11']",00:00
"['src5881', 'src5882']",CIV0897,School destroyed by explosion.,03/16/2022,,49.935939,36.251504,FALSE,"['asc3', 'asc11']",00:00
"['src5883', 'src5884', 'src5885']",CIV0905,Rocket cargo section embedded in pavement near residential area. ,03/21/2022,,50.038925,36.245609,FALSE,"['asc1', 'asc24']",00:00
['src5886'],CIV0911,No. 167 school destroyed by explosions.,03/04/2022,,49.343483,37.528117,FALSE,"['asc3', 'asc11']",00:00
['src5887'],CIV0906,What look like commercial buildings damaged by explosion.,03/24/2022,,49.97334,36.229489,FALSE,"['asc3', 'asc11']",00:00
['src5888'],CIV0907,Munition remnant embedded in pavement of parking lot. ,03/24/2022,,50.02116,36.240644,FALSE,"['asc7', 'asc11']",00:00
"['src5889', 'src5890', 'src5891']",CIV0896,Local pumping station damaged by strike in Saltivka,03/14/2022,Kharkiv,50.004685,36.358385,FALSE,"['asc4', 'asc11']",00:00
['src5892'],CIV0901,Homes destroyed by explosion.,03/18/2022,,49.98833,36.245826,FALSE,"['asc1', 'asc11']",00:00
['src5893'],CIV0904,Missile or artillery strike on a residential area captured on dashcam footage. ,03/20/2022,,49.983601,36.327348,FALSE,"['asc1', 'asc11']",00:00
"['src5894', 'src5895']",CIV0909,School damaged by explosion. ,03/27/2022,,50.005879,36.352922,FALSE,"['asc3', 'asc11']",00:00
['src5896'],CIV0898,School damaged by explosion.,03/17/2022,,49.976699,36.201054,FALSE,"['asc3', 'asc11']",00:00
"['src5897', 'src5898', 'src5899', 'src5900', 'src5901', 'src5902', 'src5903', 'src5904']",CIV0894,"Damage to what appears to be commercial infrastructure and residential buildings, reportedly to the Riviera shopping mall.",05/09/2022,,46.564623,30.835298,FALSE,"['asc7', 'asc11']",00:00
"['src5905', 'src5906']",CIV0883,School destroyed. ,05/02/2022,,48.889298,38.471095,FALSE,"['asc3', 'asc11']",00:00
"['src5907', 'src5908']",CIV0892,Part of factory destroyed by shelling,05/05/2022,"Kramatorsk, Dontesk region",48.780118,37.575666,FALSE,"['asc4', 'asc11']",00:00
"['src5909', 'src5910', 'src5911', 'src5912', 'src5913', 'src5914', 'src5915', 'src5916', 'src5917', 'src5918', 'src5919', 'src5920']",CIV0889,Cruise missile strike on electrical sub-station in city.,05/03/2022,Lviv,49.864841,23.949514,FALSE,"['asc4', 'asc18']",00:00
['src5921'],CIV0895,Damage to what appears to be a commercial building. ,03/12/2022,,49.983937,36.278081,FALSE,"['asc7', 'asc11']",00:00
['src5922'],CIV0891,Bridge with civilian vehicles targeted in shelling,05/04/2022,,48.488945,35.028835,FALSE,['asc11'],00:00
"['src5923', 'src5924', 'src5925']",CIV0882,Aftermath of rocket strike on a residential building,05/02/2022,,46.410946,30.698673,FALSE,"['asc1', 'asc11']",00:00
"['src5926', 'src5927', 'src5928', 'src5929']",CIV0881,Report of twelve homes and a school damaged in artillery strike. ,05/03/2022,,47.652987,36.167672,FALSE,"['asc3', 'asc1', 'asc19']",00:00
"['src5930', 'src5931', 'src5932']",CIV0887,Church damaged by explosion.,05/03/2022,,46.410291,30.699969,FALSE,"['asc13', 'asc11']",00:00
['src5933'],CIV0870,Tank firing into residential building. ,04/30/2022,,47.114348,37.616064,FALSE,"['asc1', 'asc11']",00:00
['src5934'],CIV0879,Missile strikes farm.,05/02/2022,,47.979375,36.196727,FALSE,"['asc4', 'asc18']",00:00
['src5935'],CIV0868,Oil depot destroyed in strike,04/29/2022,,47.977565,37.695786,FALSE,"['asc4', 'asc11']",00:00
['src5936'],CIV0875,Cargo warhead and damage consistent with submunition impacts. ,04/15/2022,,46.991463,32.111853,FALSE,"['asc1', 'asc24']",00:00
['src5937'],CIV0880,"A ""mined scooter"" exploded in a residential neighbourhood. ",05/03/2022,,46.842983,35.373359,FALSE,"['asc1', 'asc11']",00:00
['src5938'],CIV0876,"9M525 with the yellow nose, cargo warhead and unexploded 9N210 or 9N235 submunitions recovered.",04/15/2022,,46.941198,32.038298,FALSE,"['asc1', 'asc24']",00:00
"['src5939', 'src5940']",CIV0865,Strike on industrial area. ,04/26/2022,,47.864694,35.124171,FALSE,"['asc4', 'asc11']",00:00
['src5941'],CIV0857,"Reportedly an explosion of an ammo depot, close to a residential area",04/26/2022,,48.599522,38.571376,FALSE,"['asc16', 'asc11']",00:00
"['src5942', 'src5943', 'src5944', 'src5945', 'src5946', 'src5947', 'src5948', 'src5949', 'src5950', 'src5951', 'src5952', 'src5953', 'src5954', 'src5955', 'src5956', 'src5957', 'src5958', 'src5959', 'src5960', 'src5961', 'src5962', 'src5963']",CIV0866,Cruise missiles strikes on Kyiv.,04/28/2022,,50.462548,30.486669,FALSE,"['asc1', 'asc18']",00:00
"['src5964', 'src5965']",CIV0863,Use of a UR-77 demining system on Rubezhnoye Polytechnic College. ,04/24/2022,Rubizhne,49.019949,38.372901,FALSE,"['asc3', 'asc26']",00:00
['src5966'],CIV0862,Rocket motor impacted into garden area of hospital.,04/05/2022,,49.83055,36.691385,FALSE,"['asc5', 'asc24']",00:00
['src5967'],CIV0860,Explosion in vicinity of Heroiv Pratsi metro station,04/22/2022,,50.025408,36.335041,FALSE,"['asc7', 'asc11']",00:00
['src5968'],CIV0858,Area around the railway station in Lviv smoking after an attack.,04/18/2022,,49.840414,23.995181,FALSE,['asc11'],00:00
"['src5969', 'src5970']",CIV0859,"Car heavily damaged and on fire in what appears to be a direct hit, likely by artillery.",04/21/2022,Kharkiv,50.045867,36.284984,FALSE,"['asc1', 'asc11']",00:00
['src5971'],CIV0861,Explosion struck a sanatorium. Possibly a precision guided munition. ,04/21/2022,,47.832936,35.094148,FALSE,"['asc5', 'asc11']",00:00
['src5972'],CIV0845,[Graphic: body covered with blanket] Aftermath of a reported shelling in Kharkiv,04/17/2022,,50.009993,36.243415,TRUE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0843,Aluminium factory targeted in air strike,04/26/2022,,47.864467,35.126228,FALSE,"['asc4', 'asc11']",00:00
['src5973'],CIV0842,Multiple homes damaged or destroyed by explosions. ,04/21/2022,,47.05378,37.49003,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0854,Heavy damage to residential area,04/27/2022,,48.630485,38.378365,FALSE,"['asc1', 'asc11']",00:00
['src5974'],CIV0849,An energy infrastructure  reportedly struck and on fire,04/27/2022,Dnipropetrovsk,47.543273,33.656683,FALSE,"['asc4', 'asc11']",00:00
"['src5975', 'src5976']",CIV0846,Bridge destroyed near Odessa,04/26/2022,,46.075474,30.46912,FALSE,['asc11'],00:00
"['src5977', 'src5978']",CIV0841,Damage to a residential area in Boyaro-Lezhachi.,04/23/2022,,51.268122,34.214517,FALSE,"['asc1', 'asc11']",00:00
['src5979'],CIV0852,Damage to what was reportedly a medical clinic and residential building,04/27/2022,,47.094873,37.538992,FALSE,"['asc5', 'asc11']",00:00
['src5980'],CIV0853,Damage to what was reportedly a school ,04/26/2022,,47.105332,37.633424,FALSE,"['asc3', 'asc11']",00:00
"['src5981', 'src5982']",CIV0851,Damage to what appears to be a commercial area.,04/27/2022,Kharkiv,50.023217,36.365122,FALSE,"['asc7', 'asc11']",00:00
"['src5983', 'src5984', 'src5985']",CIV0848,Residential area reportedly hit with incendiary munitions,04/27/2022,Avdiyivka,48.130505,37.73912,FALSE,"['asc1', 'asc22']",00:00
['src5986'],CIV0855,Shelling of what appears to be a residential area,04/27/2022,,47.934883,37.492889,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0850,Small explosion noises and smoke visible during a reported dispersal of a protest in Kherson,04/27/2022,,46.639922,32.614658,FALSE,"['asc1', 'asc11']",00:00
"['src5987', 'src5988', 'src5989']",CIV0835,CCTV of explosion at warehouse with trucks. Truck appears to be on fire and smoking before detonation.  ,04/22/2022,,49.966222,36.008891,FALSE,"['asc4', 'asc11']",00:00
"['src5990', 'src5991']",CIV0838,Fire at the Azovstal facility.,04/26/2022,,47.098743,37.578958,FALSE,"['asc4', 'asc11']",00:00
"['src5992', 'src5993']",CIV0840,Mine clearing vehicle targeting what appears to be a residential/commercial area. ,04/26/2022,Mariupol,47.101292,37.630197,FALSE,"['asc1', 'asc26']",00:00
['src5994'],CIV0839,Damage to schools and other buildings.,04/25/2022,,47.152222,37.604472,FALSE,"['asc3', 'asc11']",00:00
"['src5995', 'src5996']",CIV0831,Heavy destruction to Hotel Ingul.,04/20/2022,,46.97253,32.002876,FALSE,"['asc1', 'asc11']",00:00
"['src5997', 'src5998', 'src5999']",CIV0832,19th century library suffered heavy damage with large crater after strike. ,03/11/2022,,51.502342,31.325262,FALSE,"['asc10', 'asc11']",00:00
"['src6000', 'src6001', 'src6002', 'src6003']",CIV0837,"Damage reported over a wide area, reportedly due to an intercepted Tochka strike. ",04/20/2022,,48.032718,38.493965,FALSE,"['asc1', 'asc24']",00:00
['srcHidden'],CIV0816,"Damage to what appears to be a residential building after a strike. By one report, at least 6 people were died, including one 3 month old child, with 18 wounded as the result of a strike.",04/23/2022,,46.414295,30.725339,FALSE,"['asc1', 'asc18']",00:00
['srcHidden'],CIV0814,"2 missiles landing and explosions in what appears to be an industrial area, but could also be a residential area behind it",04/18/2022,,49.827947,23.989997,FALSE,"['asc4', 'asc11']",00:00
['srcHidden'],CIV0815,Damage to what appears to be a residential area. ,04/23/2022,,46.944814,31.935581,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0824,"Man films himself after strike stating ""I'm liberated. Fucking liberated""",04/17/2022,,49.986381,36.260254,FALSE,"['asc1', 'asc11']",00:00
"['src6004', 'src6005']",CIV0820,City of Novotoshkivske destroyed in fighting. ,04/25/2022,Novotoshkivske,48.724752,38.632234,FALSE,"['asc1', 'asc11']",00:00
['srcHidden'],CIV0823,"Visible damage to a school building, ""School 33"", in Mariupol.",04/25/2022,,47.046115,37.485913,FALSE,"['asc3', 'asc11']",00:00
"['src6006', 'src6007', 'src6008', 'src6009', 'src6010', 'src6011']",CIV0819,Damage to what was reportedly the railway hospital.,04/22/2022,,48.965833,37.810559,FALSE,"['asc5', 'asc24']",00:00
"['src6012', 'src6013', 'src6014', 'src6015', 'src6016']",CIV0822,"An explosion at the Ministry for State security. In the videos and images, there is evidence of a rocket-propelled grenade attack.",04/25/2022,,46.83882,29.62218,FALSE,"['asc9', 'asc28']",00:00
['src6017'],CIV0821,Images of the destruction at the Mariupol seaport after it's liberation a few days ago,04/24/2022,,47.061898,37.510609,FALSE,"['asc7', 'asc11']",00:00
['srcHidden'],CIV0810,Video showing multiple explosions in a reported residential area.,04/20/2022,,50.013406,36.347905,FALSE,"['asc1', 'asc11']",00:00
['src6018'],CIV0808,What appears to be a residential building damaged and on fire after a reported shelling.,04/17/2022,,49.998641,36.241087,FALSE,"['asc1', 'asc11']",00:00
['src6019'],CIV0804,Residential area damaged by explosions. ,04/20/2022,,47.090924,37.526517,FALSE,"['asc1', 'asc11']",00:00
['src6020'],CIV0811,Damage to what was reportedly a hospital.,04/20/2022,,47.411369,32.423855,FALSE,"['asc5', 'asc11']",00:00
"['src6021', 'src6022', 'src6023']",CIV0796,Several people who appear to be civilians wounded by strikes - secondary strikes as they are being treated. ,04/17/2022,,50.00986,36.239839,FALSE,"['asc1', 'asc11']",00:00
"['src6024', 'src6025']",CIV0798,Reports of 10 fatalities and 35 wounded from a strike in the Industrial District. Cargo warheads and submunitions craters evident. ,04/15/2022,,49.949155,36.380386,FALSE,"['asc1', 'asc24']",00:00
"['src6026', 'src6027', 'src6028']",CIV0799,CCTV footage showing the aftermath of a reported strike in Sarzhin Yar district. Clear crater mark.,04/15/2022,Kharkiv,50.026028,36.238905,FALSE,"['asc1', 'asc11']",00:00
"['src6029', 'src6030', 'src6031']",CIV0809,"Multiple cruise missile strikes in Lviv. Regional governor said four strikes hit military targets, one hit a tyre repair shop. Seven people reported killed. ",04/19/2022,,49.855323,23.984477,FALSE,"['asc4', 'asc18']",00:00
['src6032'],CIV0807,Heavy damage to stores in Kharkiv.,04/19/2022,,49.951362,36.376658,FALSE,"['asc7', 'asc11']",00:00
"['src6033', 'src6034']",CIV0789,"Cargo warhead, fragments and unexploded 9N210/9N235 submunition",04/16/2022,,46.941034,32.038648,FALSE,"['asc1', 'asc24']",00:00
['src6035'],CIV0779,Destroyed homes. ,04/18/2022,,50.566517,30.319607,FALSE,"['asc1', 'asc11']",00:00
['src6036'],CIV0785,Tram and tram stop damaged by strike.,04/15/2022,,50.019995,36.360026,FALSE,"['asc7', 'asc11']",00:00
"['src6037', 'src6038', 'src6039', 'src6040', 'src6041']",CIV0791,Poultry farm damaged by explosion.,04/16/2022,Dnipropetovsk,48.408894,34.890738,FALSE,"['asc4', 'asc11']",00:00
['src6042'],CIV0781,Large crater and widespread destruction in residential area. ,04/14/2022,,49.818104,36.685782,FALSE,"['asc1', 'asc11']",00:00
"['src6043', 'src6044', 'src6045', 'src6046']",CIV0783,[Graphic: injuries] Multiple people injured by what is reported to have been a cluster munition strike.,04/15/2022,,46.944657,32.039521,TRUE,"['asc1', 'asc24']",00:00
"['src6047', 'src6048', 'src6049', 'src6050', 'src6051']",CIV0784,Post Office logistics terminal hit by strike. Remnants of what appears to be a cruise missile recovered from scene. ,04/15/2022,,47.023528,31.996045,FALSE,"['asc7', 'asc18']",00:00
['src6052'],CIV768,37.4475673,04/11/2022,,47.749066,37.30271,FALSE,"['asc13', 'asc11']",00:00
['src6053'],CIV0765,Drone footage showing damage to residential area in Markiv.,04/12/2022,,50.461411,29.811245,FALSE,"['asc1', 'asc11']",00:00
['src6054'],CIV0778,Drone footage of extensive damage to the Azovstal Iron Works,04/19/2022,,47.108285,37.628566,FALSE,"['asc7', 'asc11']",00:00
"['src6055', 'src6056', 'src6057', 'src6058']",CIV0773,Strikes on what appears to be a residential area. S-13 rocket motor visible in one video.,04/14/2022,,52.384174,32.20259,FALSE,"['asc1', 'asc17']",00:00
['srcHidden'],CIV0767,Damage to residential area in Luhansk.,04/12/2022,,48.725033,38.632236,FALSE,"['asc1', 'asc11']",00:00
"['src6059', 'src6060']",CIV0776,Widespread destruction of civilian buildings. ,04/19/2022,,47.110519,37.56288,FALSE,"['asc1', 'asc11']",00:00
['src6061'],CIV0777,Large impact crater on a residential street.,04/19/2022,,46.957315,32.06998,FALSE,"['asc1', 'asc11']",00:00
['src6062'],CIV0766,Damage to a university in Irpin.,04/11/2022,,50.522385,30.22751,FALSE,"['asc3', 'asc11']",00:00
"['src6063', 'src6063', 'src6063']",CIV0769,Damage to residential area in Borodyanka.,04/12/2022,,50.642888,29.932808,FALSE,"['asc1', 'asc11']",00:00
['src6064'],CIV0770,Tank fires at residential building complex,04/13/2022,,47.09946,37.6285,FALSE,"['asc1', 'asc26']",00:00
['src6065'],CIV0774,Cargo warhead and rocket motor remnant in a zoo.,04/19/2022,,46.961252,32.036862,FALSE,"['asc7', 'asc24']",00:00
"['src6066', 'src6067']",CIV0775,Destroyed civilian vehicles and damage to residential buildings. ,04/19/2022,Mykolaiv,46.997132,32.003184,FALSE,"['asc1', 'asc11']",00:00
['src6068'],CIV0772,Fire department destroyed,04/14/2022,,50.540127,30.355687,FALSE,"['asc5', 'asc11']",00:00
"['src6069', 'src6070', 'src6071']",CIV0760,Seven people reported wounded after strike hit residential area. Large crater.,04/13/2022,,48.835722,37.39031,FALSE,"['asc1', 'asc11']",00:00
"['src6072', 'src6073', 'src6074']",CIV0763,A reported educational facility was destroyed.,04/12/2022,,49.919904,36.275166,FALSE,"['asc3', 'asc11']",00:00
['src6075'],CIV0754,Cargo warhead impacted in children's playground. Report notes 20 people wounded and one killed.,03/24/2022,,50.309755,34.874164,FALSE,"['asc1', 'asc24']",00:00
['src6076'],CIV0755,"[Graphic: obscured body] At least one body, possibly more, recovered from a manhole.",04/10/2022,,50.429878,30.027399,TRUE,['asc11'],00:00
